2.000000000000000000e+00	3.198490000000000000e+06	2.322370000000000000e+06	1.735640000000000000e+06	1.038240000000000000e+06	7.432530000000000000e+05
4.000000000000000000e+00	3.195790000000000000e+06	2.320250000000000000e+06	1.733120000000000000e+06	1.037070000000000000e+06	7.424390000000000000e+05
6.000000000000000000e+00	3.197710000000000000e+06	2.318160000000000000e+06	1.728130000000000000e+06	1.035940000000000000e+06	7.417050000000000000e+05
8.000000000000000000e+00	3.195710000000000000e+06	2.316160000000000000e+06	1.726280000000000000e+06	1.034870000000000000e+06	7.409900000000000000e+05
1.000000000000000000e+01	3.194630000000000000e+06	2.314080000000000000e+06	1.724230000000000000e+06	1.033620000000000000e+06	7.402330000000000000e+05
1.200000000000000000e+01	3.194470000000000000e+06	2.312060000000000000e+06	1.721370000000000000e+06	1.032660000000000000e+06	7.394880000000000000e+05
1.400000000000000000e+01	3.192670000000000000e+06	2.310020000000000000e+06	1.717840000000000000e+06	1.031440000000000000e+06	7.388060000000000000e+05
1.600000000000000000e+01	3.192860000000000000e+06	2.307810000000000000e+06	1.714930000000000000e+06	1.030460000000000000e+06	7.380630000000000000e+05
1.800000000000000000e+01	3.193640000000000000e+06	2.305880000000000000e+06	1.711380000000000000e+06	1.029120000000000000e+06	7.373270000000000000e+05
2.000000000000000000e+01	3.192580000000000000e+06	2.303870000000000000e+06	1.708940000000000000e+06	1.028040000000000000e+06	7.365370000000000000e+05
2.200000000000000000e+01	3.193280000000000000e+06	2.301840000000000000e+06	1.704920000000000000e+06	1.027110000000000000e+06	7.358810000000000000e+05
2.400000000000000000e+01	3.194420000000000000e+06	2.299650000000000000e+06	1.702640000000000000e+06	1.025950000000000000e+06	7.351430000000000000e+05
2.600000000000000000e+01	3.191290000000000000e+06	2.297770000000000000e+06	1.699960000000000000e+06	1.024890000000000000e+06	7.344220000000000000e+05
2.800000000000000000e+01	3.192720000000000000e+06	2.295710000000000000e+06	1.694630000000000000e+06	1.023800000000000000e+06	7.337080000000000000e+05
3.000000000000000000e+01	3.191480000000000000e+06	2.293660000000000000e+06	1.692020000000000000e+06	1.022830000000000000e+06	7.330440000000000000e+05
3.200000000000000000e+01	3.193830000000000000e+06	2.291850000000000000e+06	1.689740000000000000e+06	1.021810000000000000e+06	7.323410000000000000e+05
3.400000000000000000e+01	3.192210000000000000e+06	2.289680000000000000e+06	1.687000000000000000e+06	1.020530000000000000e+06	7.316440000000000000e+05
3.600000000000000000e+01	3.192670000000000000e+06	2.287800000000000000e+06	1.683020000000000000e+06	1.019640000000000000e+06	7.309160000000000000e+05
3.800000000000000000e+01	3.192320000000000000e+06	2.285780000000000000e+06	1.681470000000000000e+06	1.018770000000000000e+06	7.302740000000000000e+05
4.000000000000000000e+01	3.191180000000000000e+06	2.283870000000000000e+06	1.678580000000000000e+06	1.017840000000000000e+06	7.296060000000000000e+05
4.200000000000000000e+01	3.192100000000000000e+06	2.282000000000000000e+06	1.675210000000000000e+06	1.016790000000000000e+06	7.289590000000000000e+05
4.400000000000000000e+01	3.193980000000000000e+06	2.280280000000000000e+06	1.673930000000000000e+06	1.015850000000000000e+06	7.283100000000000000e+05
4.600000000000000000e+01	3.189570000000000000e+06	2.278370000000000000e+06	1.668960000000000000e+06	1.014600000000000000e+06	7.275850000000000000e+05
4.800000000000000000e+01	3.190810000000000000e+06	2.276170000000000000e+06	1.669580000000000000e+06	1.013590000000000000e+06	7.269290000000000000e+05
5.000000000000000000e+01	3.192000000000000000e+06	2.274090000000000000e+06	1.664180000000000000e+06	1.012710000000000000e+06	7.261830000000000000e+05
5.200000000000000000e+01	3.191620000000000000e+06	2.272100000000000000e+06	1.662720000000000000e+06	1.011690000000000000e+06	7.256060000000000000e+05
5.400000000000000000e+01	3.194310000000000000e+06	2.270500000000000000e+06	1.660280000000000000e+06	1.010820000000000000e+06	7.249330000000000000e+05
5.600000000000000000e+01	3.191690000000000000e+06	2.268570000000000000e+06	1.659340000000000000e+06	1.009730000000000000e+06	7.243050000000000000e+05
5.800000000000000000e+01	3.192180000000000000e+06	2.266890000000000000e+06	1.653800000000000000e+06	1.008970000000000000e+06	7.236950000000000000e+05
6.000000000000000000e+01	3.192800000000000000e+06	2.264940000000000000e+06	1.654470000000000000e+06	1.008080000000000000e+06	7.230450000000000000e+05
6.200000000000000000e+01	3.192270000000000000e+06	2.263170000000000000e+06	1.651180000000000000e+06	1.007260000000000000e+06	7.223770000000000000e+05
6.400000000000000000e+01	3.189560000000000000e+06	2.261250000000000000e+06	1.648210000000000000e+06	1.006150000000000000e+06	7.217540000000000000e+05
6.600000000000000000e+01	3.190730000000000000e+06	2.259350000000000000e+06	1.646780000000000000e+06	1.005290000000000000e+06	7.210470000000000000e+05
6.800000000000000000e+01	3.191510000000000000e+06	2.257390000000000000e+06	1.643320000000000000e+06	1.004250000000000000e+06	7.204750000000000000e+05
7.000000000000000000e+01	3.191380000000000000e+06	2.255720000000000000e+06	1.641190000000000000e+06	1.003350000000000000e+06	7.198570000000000000e+05
7.200000000000000000e+01	3.191230000000000000e+06	2.253970000000000000e+06	1.639470000000000000e+06	1.002610000000000000e+06	7.192840000000000000e+05
7.400000000000000000e+01	3.191430000000000000e+06	2.252240000000000000e+06	1.636090000000000000e+06	1.001710000000000000e+06	7.187100000000000000e+05
7.600000000000000000e+01	3.192430000000000000e+06	2.250400000000000000e+06	1.631650000000000000e+06	1.000680000000000000e+06	7.181170000000000000e+05
7.800000000000000000e+01	3.190620000000000000e+06	2.248510000000000000e+06	1.630550000000000000e+06	9.999280000000000000e+05	7.174640000000000000e+05
8.000000000000000000e+01	3.190830000000000000e+06	2.246920000000000000e+06	1.626910000000000000e+06	9.991780000000000000e+05	7.168680000000000000e+05
