2.000000000000000000e+00	6.464720000000000000e+06	3.954830000000000000e+06	3.247660000000000000e+06	2.097500000000000000e+06	1.143040000000000000e+06
4.000000000000000000e+00	6.439200000000000000e+06	3.949810000000000000e+06	3.234760000000000000e+06	2.095050000000000000e+06	1.141140000000000000e+06
6.000000000000000000e+00	6.410690000000000000e+06	3.940500000000000000e+06	3.217220000000000000e+06	2.086190000000000000e+06	1.138750000000000000e+06
8.000000000000000000e+00	6.383850000000000000e+06	3.926810000000000000e+06	3.195130000000000000e+06	2.077740000000000000e+06	1.135660000000000000e+06
1.000000000000000000e+01	6.360820000000000000e+06	3.913850000000000000e+06	3.175290000000000000e+06	2.066140000000000000e+06	1.132270000000000000e+06
1.200000000000000000e+01	6.334820000000000000e+06	3.896670000000000000e+06	3.152430000000000000e+06	2.055550000000000000e+06	1.128080000000000000e+06
1.400000000000000000e+01	6.311030000000000000e+06	3.879840000000000000e+06	3.129730000000000000e+06	2.039120000000000000e+06	1.123930000000000000e+06
1.600000000000000000e+01	6.283080000000000000e+06	3.862610000000000000e+06	3.107630000000000000e+06	2.028300000000000000e+06	1.119800000000000000e+06
1.800000000000000000e+01	6.254220000000000000e+06	3.843270000000000000e+06	3.083820000000000000e+06	2.017450000000000000e+06	1.115430000000000000e+06
2.000000000000000000e+01	6.235570000000000000e+06	3.824750000000000000e+06	3.063260000000000000e+06	2.010810000000000000e+06	1.111380000000000000e+06
2.200000000000000000e+01	6.215940000000000000e+06	3.805370000000000000e+06	3.039700000000000000e+06	1.998830000000000000e+06	1.106900000000000000e+06
2.400000000000000000e+01	6.195340000000000000e+06	3.783750000000000000e+06	3.017090000000000000e+06	1.981720000000000000e+06	1.102740000000000000e+06
2.600000000000000000e+01	6.178280000000000000e+06	3.765350000000000000e+06	2.995910000000000000e+06	1.971020000000000000e+06	1.098590000000000000e+06
2.800000000000000000e+01	6.159970000000000000e+06	3.748430000000000000e+06	2.976800000000000000e+06	1.965480000000000000e+06	1.094640000000000000e+06
3.000000000000000000e+01	6.142490000000000000e+06	3.729340000000000000e+06	2.957290000000000000e+06	1.954950000000000000e+06	1.090980000000000000e+06
3.200000000000000000e+01	6.124390000000000000e+06	3.713000000000000000e+06	2.937460000000000000e+06	1.945170000000000000e+06	1.087360000000000000e+06
3.400000000000000000e+01	6.107260000000000000e+06	3.694030000000000000e+06	2.919470000000000000e+06	1.934530000000000000e+06	1.083560000000000000e+06
3.600000000000000000e+01	6.091790000000000000e+06	3.678470000000000000e+06	2.900790000000000000e+06	1.921710000000000000e+06	1.079950000000000000e+06
3.800000000000000000e+01	6.075560000000000000e+06	3.659750000000000000e+06	2.884300000000000000e+06	1.916710000000000000e+06	1.076340000000000000e+06
4.000000000000000000e+01	6.059610000000000000e+06	3.644230000000000000e+06	2.867290000000000000e+06	1.904350000000000000e+06	1.072870000000000000e+06
4.200000000000000000e+01	6.044210000000000000e+06	3.628760000000000000e+06	2.853020000000000000e+06	1.899500000000000000e+06	1.069390000000000000e+06
4.400000000000000000e+01	6.029030000000000000e+06	3.612470000000000000e+06	2.837300000000000000e+06	1.890770000000000000e+06	1.066200000000000000e+06
4.600000000000000000e+01	6.014250000000000000e+06	3.597780000000000000e+06	2.821350000000000000e+06	1.883610000000000000e+06	1.063040000000000000e+06
4.800000000000000000e+01	5.999340000000000000e+06	3.583130000000000000e+06	2.805350000000000000e+06	1.874490000000000000e+06	1.059470000000000000e+06
5.000000000000000000e+01	5.985820000000000000e+06	3.568540000000000000e+06	2.790780000000000000e+06	1.866500000000000000e+06	1.056590000000000000e+06
5.200000000000000000e+01	5.968690000000000000e+06	3.553430000000000000e+06	2.778810000000000000e+06	1.859020000000000000e+06	1.053640000000000000e+06
5.400000000000000000e+01	5.955510000000000000e+06	3.540620000000000000e+06	2.764080000000000000e+06	1.852030000000000000e+06	1.051130000000000000e+06
5.600000000000000000e+01	5.941570000000000000e+06	3.526820000000000000e+06	2.752170000000000000e+06	1.844720000000000000e+06	1.048570000000000000e+06
5.800000000000000000e+01	5.929220000000000000e+06	3.513610000000000000e+06	2.739080000000000000e+06	1.837560000000000000e+06	1.045360000000000000e+06
6.000000000000000000e+01	5.915980000000000000e+06	3.501060000000000000e+06	2.728160000000000000e+06	1.831390000000000000e+06	1.042560000000000000e+06
6.200000000000000000e+01	5.902940000000000000e+06	3.488910000000000000e+06	2.715030000000000000e+06	1.824080000000000000e+06	1.040170000000000000e+06
6.400000000000000000e+01	5.889480000000000000e+06	3.477040000000000000e+06	2.703440000000000000e+06	1.815080000000000000e+06	1.037380000000000000e+06
6.600000000000000000e+01	5.880530000000000000e+06	3.464790000000000000e+06	2.692430000000000000e+06	1.809320000000000000e+06	1.034780000000000000e+06
6.800000000000000000e+01	5.865350000000000000e+06	3.453720000000000000e+06	2.681630000000000000e+06	1.801550000000000000e+06	1.031820000000000000e+06
7.000000000000000000e+01	5.855010000000000000e+06	3.440420000000000000e+06	2.670320000000000000e+06	1.798670000000000000e+06	1.029750000000000000e+06
7.200000000000000000e+01	5.841760000000000000e+06	3.430110000000000000e+06	2.660620000000000000e+06	1.793600000000000000e+06	1.027490000000000000e+06
7.400000000000000000e+01	5.827680000000000000e+06	3.418890000000000000e+06	2.649310000000000000e+06	1.787380000000000000e+06	1.024500000000000000e+06
7.600000000000000000e+01	5.816800000000000000e+06	3.407760000000000000e+06	2.638810000000000000e+06	1.778380000000000000e+06	1.021870000000000000e+06
7.800000000000000000e+01	5.803830000000000000e+06	3.397700000000000000e+06	2.629420000000000000e+06	1.771190000000000000e+06	1.019540000000000000e+06
